订单编号,标题,价格,购买数量,外部系统编号,商品属性,套餐信息,备注,订单状态,商家编码
1.62034E+16,新款电动小丑鱼透明惯性泡泡枪发光音乐泡泡水儿童户外亲子玩具,12.9,1,GC028025,,,,交易成功,GC028025
1.62034E+16,儿童过家家仿真切蔬菜益智早教认知切切乐套装男女孩切水果玩具,12.9,1,GC066014,颜色分类：仿真水果切,,,交易成功,GC066014
1.62034E+16,2017创意新款拉线110警车好玩的儿童义乌地摊货源热卖玩具车批发,1.78,1,38026JC0214,颜色分类：彩色拉线警车,,,交易成功,38026JC0214
1.62034E+16,四通遥控车电动玩具汽车模型遥控赛车警车赛车儿童益智玩具车男孩,16.9,1,589A0356,颜色分类：589A四通遥控车;套餐类型：选好款式，颜色随机,,,交易成功,589A0356
1.62036E+16,正版猪猪侠面具发光音乐五灵守卫儿童益智玩具变身战队创意礼品,16.8,1,8804ZZX0430,颜色分类：2款随机发货,,,交易成功,8804ZZX0430
1.62036E+16,儿童电动玩具发光走路仿真会叫三角龙行走动物恐龙玩具模型男孩,45,1,GC074005,,,,交易成功,GC074005
1.62036E+16,2017创意发光玩具七彩闪光飞轮拉哨旋转男孩儿童玩具地摊货源批发,1.9,2,199拉线飞轮,,,,交易成功,199拉线飞轮
1.62036E+16,创意发光玩具热卖音乐闪光陀螺新奇儿童小孩玩具夜市地摊货源批发,3.9,2,851TL0400,,,,交易成功,851TL0400
1.62036E+16,新款热卖闪光手环卡通手腕带小孩儿童玩具义乌厂家地摊货货源批发,0.9,1,SWD-AXXM0038,颜色分类：爱心熊猫,,,交易成功,SWD-AXXM0038
1.62036E+16,新款热卖闪光手环卡通手腕带小孩儿童玩具义乌厂家地摊货货源批发,0.9,1,SWD-LSMQ0047,颜色分类：蓝色米奇手腕带,,,交易成功,SWD-LSMQ0047
1.62036E+16,创意仿木陀螺七彩发光音乐男孩闪光玩具儿童夜市热卖地摊货源批发,3.99,2,999FMTL0134,,,,交易成功,999FMTL0134
1.62036E+16,创意儿童磁性钓鱼玩具益智宝宝1-2-3岁地摊货源热卖小孩玩具批发,2.65,1,886-13DY0292,颜色分类：磁性钓鱼（5条鱼）;大小描述：均码,,,交易成功,886-13DY0292
1.62036E+16,创意发光球闪光透明发光水晶弹力球儿童小玩具 夜市地摊货源批发,1.85,2,SJQ-DS0071,颜色分类：带绳水晶球5.5CM,,,交易成功,SJQ-DS0071
1.62036E+16,创意恐龙玩具卡装仿真恐龙模型小孩礼物宝宝玩具地摊货批发免邮,8.55,1,168-A30KL0387,,,,交易成功,168-A30KL0387
1.62036E+16,创意电动飞机发光音乐万向车儿童玩具飞机模型拼装 玩具批发地摊,8.9,1,86-65DDC0526,颜色分类：电动导弹车;套餐类型：官方标配,,,交易成功,86-65DDC0526
1.62036E+16,创意电动飞机发光音乐万向车儿童玩具飞机模型拼装 玩具批发地摊,8.9,1,6308BMC0498,颜色分类：万向宝马车;套餐类型：官方标配,,,交易成功,6308BMC0498
1.62036E+16,创意电动飞机发光音乐万向车儿童玩具飞机模型拼装 玩具批发地摊,9.9,1,A380FJ0131,颜色分类：A380飞机;套餐类型：官方标配,,,交易成功,A380FJ0131
1.62083E+16,创意拼图拼板数字拼音儿童益智早教玩具3-6岁 地摊货源小玩具批发,1.98,10,198SZPT0082,,,,交易成功,198SZPT0082
1.62083E+16,苹果磁性写字板画板 热销幼儿园礼品六一节儿童地摊玩具货源批发,2.96,10,204-1XZB0119,颜色分类：苹果写字板,,,交易成功,204-1XZB0119
1.62083E+16,创意儿童磁性钓鱼玩具益智宝宝1-2-3岁地摊货源热卖小孩玩具批发,3.05,5,866DY0469,颜色分类：磁性钓鱼（6条鱼）;大小描述：均码,,,交易成功,866DY0469
1.61923E+16,创意恐龙玩具卡装仿真恐龙模型小孩礼物宝宝玩具地摊货批发免邮,8.55,2,168-A30KL0387,,,,交易成功,168-A30KL0387
1.61923E+16,创意发光极速弹射陀螺闪光陀螺玩具 义乌小商品夜市地摊货源批发,4.05,5,999FMTL0134,颜色分类：仿木陀螺,,,交易成功,999FMTL0134
1.61923E+16,特价创意变形大号套装模型发光礼物地摊货源义乌热卖儿童玩具批发,8.8,2,168-107BXJG0395,,,,交易成功,168-107BXJG0395
1.61923E+16,大象音乐发光电话机0-3岁益智电动早教机故事机儿童玩具小孩礼物,9.85,2,GC054004,,,,交易成功,GC054004
1.61923E+16,2元店创意整蛊拳头魔术弹簧枪 新奇好玩的儿童小玩具地摊货源批发,1.2,5,8088QTQ0085,,,,交易成功,8088QTQ0085
1.61923E+16,正版猪猪侠公仔模型玩具大号吸卡套装益智儿童玩具地摊货源批发,17.8,1,8806ZZX0431,颜色分类：猪猪侠公仔,,,交易成功,8806ZZX0431
1.61923E+16,卡通动物彩虹圈创意弹簧圈叠叠乐3-6岁儿童发光玩具地摊货源批发,1.99,5,MCS5213CHQ0250,,,,交易成功,MCS5213CHQ0250
1.61923E+16,夜市地摊玩具批发热卖创意新款儿童俄罗斯方块游戏机小孩益智玩具,3.49,5,GC023005,,,,交易成功,GC023005
1.61923E+16,正版猪猪侠公仔模型玩具大号吸卡套装益智儿童玩具地摊货源批发,16.8,1,8804ZZX0430,颜色分类：发光猪猪侠面具,,,交易成功,8804ZZX0430
1.61923E+16,创意6-12个月宝宝手拍鼓套装3岁拍拍鼓早教益智婴幼儿童敲打玩具,9.85,4,GC063015,,,,交易成功,GC063015
1.61923E+16,正版猪猪侠公仔模型玩具大号吸卡套装益智儿童玩具地摊货源批发,18.8,1,238A-30ZZX0429,颜色分类：猪猪侠战队,,,交易成功,238A-30ZZX0429
1.61923E+16,创意发光极速弹射陀螺闪光陀螺玩具 义乌小商品夜市地摊货源批发,1.85,5,1699A-30188,颜色分类：极速陀螺,,,交易成功,1699A-30188
1.61923E+16,创意带算盘磁性画写板 早教益智儿童玩具热卖 地摊货源批发义乌,8.85,3,9903-2HB0122,,,,交易成功,9903-2HB0122
1.34949E+16,创意电动万向工程车音乐发光儿童玩具批发挖掘机男孩礼物地摊货源,9.8,1,86-98WJJ0527,,,,交易成功,86-98WJJ0527
1.34949E+16,2017热卖大号仿真惯性挖土机儿童益智礼品创意义乌地摊货玩具批发,3.9,1,2385GCC0329,颜色分类：2385新款挖掘机,,,交易成功,2385GCC0329
1.34949E+16,2017热卖大号仿真惯性挖土机儿童益智礼品创意义乌地摊货玩具批发,3.9,1,398-13GCC0199,颜色分类：398-13挖掘机,,,交易成功,398-13GCC0199
1.34949E+16,2017新款新奇创意音乐发光摇摆鱼电动鱼地摊货源儿童玩具批发热卖,4.25,2,SSDDY0124,,,,交易成功,SSDDY0124
1.34949E+16,迷你儿童玩具推土机工程车新奇特挖机益智儿童幼儿园礼品玩具批发,1.29,1,237GCC0235,,,,交易成功,237GCC0235
1.34949E+16,创意大号回力工程车挖机小车男孩好玩的儿童礼物地摊玩具货源批发,1.69,1,GC025041,,,,交易成功,GC025041
1.34949E+16,创意热卖拉线发光爬行乌龟夜市男孩小礼品地摊货源儿童小玩具批发,1.69,1,209-1WG0192,,,,交易成功,209-1WG0192
1.34949E+16,挖掘机玩具音乐发光电动车万向工程车小孩礼物儿童小男孩玩具批发,22.5,1,383-2GCC0510,,,,交易成功,383-2GCC0510
1.34949E+16,回力小鸡滑行小车创意儿童卡通公鸡小玩具车鸡年热卖地摊货源批发,1.69,1,168-97XJ0376,,,,交易成功,168-97XJ0376
1.34949E+16,电动轨道车儿童玩具汽赛车组装玩具火车益智男孩3岁玩具批发免邮,16.9,1,1206A0433,颜色分类：城市百变轨道车;套餐类型：官方标配,,,交易成功,1206A0433
1.34949E+16,大号音乐万向发光电动车工程车挖掘机推土机 益智儿童玩具车男孩,9.8,1,86-96TTJ0525,,,,交易成功,86-96TTJ0525
1.34949E+16,创意八爪鱼链条发条玩具宝宝上链玩具发条小地摊货源儿童玩具批发,1.88,1,0856ABZY0239,,,,交易成功,0856ABZY0239
1.34949E+16,创意音乐发光电动鸭子七彩灯光万向车儿童玩具摆地摊货源批发热卖,7.85,1,GC035012,,,,交易成功,GC035012
1.34949E+16,特价正品7号电池儿童电动玩具电源配件 厂家直销1元4节地摊货批发,1,1,HT-7H0093,,,,交易成功,HT-7H0093
1.34949E+16,2017创意惯性工程车推土机男孩儿童玩具车批发新奇礼物地摊热卖,3.2,1,867-1GCC0217,,,,交易成功,867-1GCC0217
1.34949E+16,新款回力小车军事导弹车模型儿童玩具创意小孩礼物玩具货源批发,1.88,2,GC025039,,,,交易成功,GC025039
1.34949E+16,儿童玩具车卡通惯性工程车宝宝礼物小车男孩创意新奇地摊货源批发,3.39,1,666-1GCC0219,,,,交易成功,666-1GCC0219
1.34949E+16,创意惯性越野车沙滩车男孩儿童礼物小汽车义乌地摊货源玩具车批发,3.85,1,128-2B-0546,,,,交易成功,128-2B-0546
1.34949E+16,创意音乐电动发光卡通仿真电锯儿童礼物地摊3-6岁小玩具货源批发,6.9,1,224DJ0444,,,,交易成功,224DJ0444
1.34949E+16,创意电动发光音乐坦克车万向车儿童玩具车地摊货源热卖玩具批发,9.8,1,168-88TK0390,,,,交易成功,168-88TK0390
1.34949E+16,创意发光玩具热卖音乐闪光陀螺新奇儿童小孩玩具夜市地摊货源批发,3.9,1,851TL0400,,,,交易成功,851TL0400
1.34949E+16,苹果磁性写字板画板 热销幼儿园礼品六一节儿童地摊玩具货源批发,7.96,1,9903-2HB0122,颜色分类：算盘写字板,,,交易成功,9903-2HB0122
1.35017E+16,传统套圈圈玩具创意小鸟水机幼儿园礼品儿童礼物玩具批发地摊热卖,1.79,2,9783SJ0206,颜色分类：小鸟水机;大小描述：选好款式，颜色随机,,,交易成功,9783SJ0206
1.35017E+16,传统套圈圈玩具创意小鸟水机幼儿园礼品儿童礼物玩具批发地摊热卖,1.69,2,689A-31SJ0365,颜色分类：孙悟空水机;大小描述：选好款式，颜色随机,,,交易成功,689A-31SJ0365
1.35017E+16,传统套圈圈玩具创意小鸟水机幼儿园礼品儿童礼物玩具批发地摊热卖,1.69,2,689A-23SJ0363,颜色分类：小黄鸭水机;大小描述：选好款式，颜色随机,,,交易成功,689A-23SJ0363
1.35017E+16,传统套圈圈玩具创意小鸟水机幼儿园礼品儿童礼物玩具批发地摊热卖,1.69,2,689A-24SJ0364,颜色分类：海绵宝宝水机;大小描述：选好款式，颜色随机,,,交易成功,689A-24SJ0364
1.35017E+16,创意电动玩具仿真拉磨小马儿童好玩的小孩礼物地摊货免邮玩具批发,8.55,1,GC035010,颜色分类：红色拉磨小马;大小描述：均码,,,交易成功,GC035010
1.35017E+16,创意电动玩具仿真拉磨小马儿童好玩的小孩礼物地摊货免邮玩具批发,8.55,1,GC035011,颜色分类：白色拉磨小马;大小描述：均码,,,交易成功,GC035011
1.35017E+16,创意新品电动枪音乐玩具枪发光玩具地摊货源批热卖儿童礼物厂家,7.8,1,168-A27Q0386,颜色分类：黑色电动枪A;大小描述：均码,,,交易成功,168-A27Q0386
1.35017E+16,创意 发光电动狗有声倒退狗会叫戴眼镜裙子儿童玩具批发地摊热卖,5.55,5,DTG-PM0128,颜色分类：平毛倒退狗;大小描述：颜色随机,,,交易成功,DTG-PM0128
1.35017E+16,特价发条玩具会跑会跳创意上链发条玩具动物儿童好玩的地摊货批,1.77,5,TPQW0138,颜色分类：铁皮青蛙,,,交易成功,TPQW0138
1.35073E+16,创意儿童小玩具可吹的塑料小喇叭宝宝卡通吹喇叭小礼物乐器玩具,1.85,2,GC063004,,,,交易成功,GC063004
1.35073E+16,儿童发光手拍玩具新奇特聚会演唱会道具夜市热卖地摊货源玩具批发,1.55,2,FGSP-XH0079,颜色分类：小号发光手拍,,,交易成功,FGSP-XH0079
1.35073E+16,卡通动物彩虹圈创意弹簧圈叠叠乐3-6岁儿童发光玩具地摊货源批发,1.99,2,MCS5213CHQ0250,,,,交易成功,MCS5213CHQ0250
1.35073E+16,创意仿真蛇模型橡胶眼镜软胶假蛇整人恶搞道具儿童小玩具货源批发,2.49,2,GC055002,颜色分类：平头蛇（款式随机）;大小描述：均码,,,交易成功,GC055002
1.35073E+16,创意仿真蛇模型橡胶眼镜软胶假蛇整人恶搞道具儿童小玩具货源批发,2.49,2,GC055003,颜色分类：眼镜蛇（款式随机）;大小描述：均码,,,交易成功,GC055003
1.35073E+16,创意地摊热卖儿童整蛊稀奇古怪整人发泄鸡惨叫鸡新奇 小玩具批发,1.55,2,FXJ-XH0095,颜色分类：小号发泄鸡;大小描述：有大中小号之分,,,交易成功,FXJ-XH0095
1.35073E+16,2017热卖大号仿真惯性挖土机儿童益智礼品创意义乌地摊货玩具批发,2.9,1,867-1GCC0217,颜色分类：867工程车,,,交易成功,867-1GCC0217
1.35073E+16,2017热卖大号仿真惯性挖土机儿童益智礼品创意义乌地摊货玩具批发,2.9,1,866GCC0232,颜色分类：866铲车挖机,,,交易成功,866GCC0232
1.35073E+16,2017热卖大号仿真惯性挖土机儿童益智礼品创意义乌地摊货玩具批发,3.9,1,398-13GCC0199,颜色分类：398-13挖掘机,,,交易成功,398-13GCC0199
1.35073E+16,2017热卖大号仿真惯性挖土机儿童益智礼品创意义乌地摊货玩具批发,3.9,1,2385GCC0329,颜色分类：2385新款挖掘机,,,交易成功,2385GCC0329
1.35073E+16,创意发光球闪光透明发光水晶弹力球儿童小玩具 夜市地摊货源批发,1.95,1,GC082002,颜色分类：闪光黄色水晶蝴蝶,,,交易成功,GC082002
1.35073E+16,创意发光球闪光透明发光水晶弹力球儿童小玩具 夜市地摊货源批发,1.95,1,GC082005,颜色分类：闪光绿色飞舞足球,,,交易成功,GC082005
1.35073E+16,创意发光球闪光透明发光水晶弹力球儿童小玩具 夜市地摊货源批发,1.95,1,GC082001,颜色分类：闪光透明点点小鱼,,,交易成功,GC082001
1.35073E+16,创意发光球闪光透明发光水晶弹力球儿童小玩具 夜市地摊货源批发,1.95,1,GC082003,颜色分类：闪光透明星星蝴蝶,,,交易成功,GC082003
1.35073E+16,创意发光球闪光透明发光水晶弹力球儿童小玩具 夜市地摊货源批发,1.95,1,GC082004,颜色分类：闪光蓝色水晶小鱼,,,交易成功,GC082004
1.35073E+16,特价5号AA普通干电池 电动玩具配件 厂家直销批,1,2,HT-5H0094,,,,交易成功,HT-5H0094
1.35073E+16,创意手工益智儿童玩具DIY项链手链串珠材料包男女孩地摊货源批发,3.25,5,H757CZ0284,,,,交易成功,H757CZ0284
1.35073E+16,创意玩具车批发吸卡特警混合版警车飞机儿童礼物3岁宝宝地摊货源,8.8,2,168-94E0499,,,,交易成功,168-94E0499
1.35073E+16,创意小车模型可爱Q版滑行口袋玩具车儿童礼物  地摊货源热卖批发,0.59,2,121XC0231,,,,交易成功,121XC0231
1.35073E+16,创意恐龙玩具卡装仿真恐龙模型小孩礼物宝宝玩具地摊货批发免邮,8.55,2,168-A30KL0387,,,,交易成功,168-A30KL0387
1.35073E+16,创意回力套装12个装消防救援车飞机消防车小汽车益智小玩具批发,9.5,2,GC025038,,,,交易成功,GC025038
1.35073E+16,创意回力汽车玩具车套装12个装车模型地摊热卖货源儿童玩具车批发,8.8,2,168-110SJMC,,,,交易成功,168-110SJMC
1.35073E+16,创意益智公主玩具女孩生日礼物礼盒单个婚纱新娘女童玩具娃娃热卖,10.9,1,GC062007,颜色分类：美丽小天使A;高度：颜色随机,,,交易成功,GC062007
1.35073E+16,创意益智公主玩具女孩生日礼物礼盒单个婚纱新娘女童玩具娃娃热卖,9.9,1,GC062008,颜色分类：美丽小天使B;高度：颜色随机,,,交易成功,GC062008
1.35073E+16,创意益智公主玩具女孩生日礼物礼盒单个婚纱新娘女童玩具娃娃热卖,13.9,1,GC058001,颜色分类：8050开窗女孩;高度：颜色随机,,,交易成功,GC058001
1.35073E+16,创意热卖回力惯性小汽车特警先锋 12辆巴士儿童玩具地摊货源批发,8.8,1,168-94D0516,,,,交易成功,168-94D0516
1.61922E+16,2017新款新奇创意音乐发光摇摆鱼电动鱼地摊货源儿童玩具批发热卖,4.25,6,SSDDY0124,,,,交易成功,SSDDY0124
1.61902E+16,创意新款发光翅膀背带儿童演出服装天使蝴蝶翅膀地摊货源玩具批发,5.55,4,DCFGCB0150,颜色分类：发光翅膀;大小描述：大号,,,交易成功,DCFGCB0150
1.61902E+16,创意仿木陀螺七彩发光音乐男孩闪光玩具儿童夜市热卖地摊货源批发,3.99,2,999FMTL0134,,,,交易成功,999FMTL0134
1.61734E+16,特价正品7号电池儿童电动玩具电源配件 厂家直销1元4节地摊货批发,1,6,HT-7H0093,,,,交易成功,HT-7H0093
1.61734E+16,特价5号AA普通干电池 电动玩具配件 厂家直销批,1,9,HT-5H0094,,,,交易成功,HT-5H0094
1.61862E+16,创意新款发光翅膀背带儿童演出服装天使蝴蝶翅膀地摊货源玩具批发,5.55,1,DCFGCB0150,颜色分类：发光翅膀;大小描述：大号,,,交易成功,DCFGCB0150
1.61831E+16,创意新款回力小车惯性坦克 军事儿童玩具模型地摊货源玩具车批发,8.9,1,GC025038,颜色分类：消防车套装,,,交易成功,GC025038
1.61831E+16,创意儿童小玩具可吹的塑料小喇叭宝宝卡通吹喇叭小礼物乐器玩具,1.85,1,GC063004,,,,交易成功,GC063004
1.61831E+16,儿童沙滩玩具玩沙铲雪工具玩具铲子宝宝礼物玩具批地摊货源热卖,3.55,1,970A0438,颜色分类：沙滩平铲,,,交易成功,970A0438
1.61831E+16,传统套圈圈玩具创意小鸟水机幼儿园礼品儿童礼物玩具批发地摊热卖,0.99,1,698A-6SJ0362,颜色分类：卡通水机;大小描述：选好款式，颜色随机,,,交易成功,698A-6SJ0362
1.61831E+16,创意发光极速弹射陀螺闪光陀螺玩具 义乌小商品夜市地摊货源批发,1.85,1,1699A-30188,颜色分类：极速陀螺,,,交易成功,1699A-30188
1.61831E+16,特价发条玩具会跑会跳创意上链发条玩具动物儿童好玩的地摊货批,0.98,1,2600FJ0194,颜色分类：上链透明飞机,,,交易成功,2600FJ0194
1.61831E+16,新款创意回力小车直升飞机好玩的儿童惯性玩具批发地摊货免邮义乌,1.25,1,GC025035,,,,交易成功,GC025035
1.61831E+16,创意泡泡棒吹泡泡机泡泡枪不漏水宝宝礼物 地摊货源儿童玩具批发,0.75,2,GC018004,颜色分类：19cm小泡泡棒,,,交易成功,GC018004
1.61831E+16,回力小车消防救援车消防车滑行小汽车工程车小玩具儿童玩具车批发,1.88,1,GC025040,,,,交易成功,GC025040
1.61831E+16,2017新款儿童水枪玩具3岁夏季玩沙戏水环保塑料儿童玩具批发地摊,2.55,1,3633SQ0371,套餐类型：标准配置;颜色分类：射击水枪,,,交易成功,3633SQ0371
1.61831E+16,创意拉线海盗船帆船好玩儿童小玩具新奇地摊货源热卖义乌玩具批发,1.95,1,GC047001,,,,交易成功,GC047001
